Customer_Loyalty_ID,Gender,Geographic_Region,Loyalty_Status,Neigborhood_Cluster-55_Level,Neighborhood_Cluster-7_Level,Television_Region,Affluence_Grade,Age,Loyalty_Card_Tenure,Organics_Purchase_Indicator,Total_Spend
48989721,M,Midlands,Silver,5,B,Midlands,6,50,7,0,3000
48991807,F,South East,Tin,,,S & S East,5,35,5,1,1
48995349,F,South East,Gold,37,E,London,12,53,2,0,6000
48997406,M,Midlands,Silver,12,B,Midlands,11,72,11,0,480
49003030,F,North,Gold,4,A,N West,12,58,2,0,6000
49006071,F,,Silver,38,E,,9,35,1,1,40
49008600,F,South East,Silver,23,C,London,13,33,13,1,2500
49009127,F,North,Tin,28,D,N West,,46,8,1,1
49013213,F,Midlands,Silver,19,C,East,,74,9,0,250
49016824,F,South East,Tin,12,B,London,8,58,7,1,1
49018347,F,South East,Gold,10,B,London,15,59,7,0,6000
49022450,F,North,Gold,32,D,Yorkshire,4,72,1,1,6000
49024983,F,North,Tin,35,D,N West,7,35,4,1,1
49025980,M,North,Gold,37,E,N West,4,63,1,0,6000
49027494,F,Midlands,Silver,24,C,East,9,59,8,1,488425
49029861,M,North,Tin,47,F,N East,7,40,4,0,1
49031661,M,South East,Gold,31,D,London,9,73,21,0,10080
49032684,F,North,Silver,33,D,N West,12,47,9,0,600
49033184,M,Midlands,Gold,37,E,Midlands,,50,11,0,6000
49035322,F,Midlands,Silver,52,F,Wales & West,16,44,,1,2000
49036337,M,Midlands,Gold,41,E,Midlands,13,,3,0,12025
49048602,F,North,Tin,32,D,N East,21,43,5,1,1
49052782,F,North,Silver,12,B,Yorkshire,6,52,8,0,488425
49054823,F,Midlands,Silver,32,D,Midlands,12,56,10,1,50
49055919,F,South East,Gold,4,A,S & S East,5,70,3,0,16000
49056435,M,South East,Tin,28,D,London,8,59,5,0,1
49057466,M,South East,Tin,42,E,London,9,48,5,0,1
49057962,,Midlands,Gold,41,E,East,6,,12,0,11500
49061536,,North,Silver,52,F,N West,4,56,8,0,1800
49062567,M,South East,Gold,9,B,London,4,77,5,0,6000
49063067,,South East,Silver,16,C,S & S East,16,71,12,0,780
49063571,U,Midlands,Gold,8,B,Wales & West,7,65,7,0,605335
49070810,F,South East,Gold,37,E,London,11,39,1,1,6000
49074867,M,North,Gold,35,D,Yorkshire,5,68,2,0,6000
49080972,U,Midlands,Platinum,,,Ulster,8,45,2,0,30000
49082533,F,South East,Tin,27,D,London,13,36,5,1,1
49083580,M,South East,Silver,41,E,London,7,57,4,0,2000
49084080,M,Midlands,Gold,52,F,Wales & West,12,69,8,0,7850
49084587,F,South East,Tin,17,C,London,7,46,5,0,1
49085605,F,Scottish,Tin,19,C,C Scotland,15,46,9,1,1
49095791,M,Midlands,Silver,32,D,Wales & West,11,47,6,0,5000
49096313,F,South West,Gold,24,C,S West,7,78,11,1,110255
49098189,M,Midlands,Tin,,,Midlands,10,40,9,0,1
49103026,F,North,Silver,32,D,N West,7,46,8,0,2
49107110,U,South East,Tin,38,E,London,8,43,7,1,1
49109237,M,South East,Silver,53,F,London,,27,8,0,25001
49109768,M,North,Tin,50,F,N East,,45,5,0,1
49111274,F,South East,Silver,12,B,London,11,,6,0,3000
49123434,F,South East,Silver,20,C,London,4,56,30,0,3200
49125470,F,South East,Gold,24,C,London,10,60,19,1,6000
49129084,F,South East,Tin,50,F,London,13,,5,0,1
49131640,U,South East,Silver,28,D,London,8,46,8,0,476551
49134177,F,North,Silver,23,C,N West,11,33,2,1,4000
49136200,F,South East,Silver,51,F,London,13,31,3,1,50
49137214,F,South East,Tin,28,D,S & S East,21,59,8,1,1
49142285,,South East,Silver,22,C,London,11,73,16,0,300
49147937,F,Midlands,Silver,34,D,Midlands,5,62,7,0,50
49148950,F,Midlands,Silver,1,A,East,4,75,1,0,100
49154968,F,South East,Gold,6,B,S & S East,7,76,6,0,6000
49161530,F,South East,Gold,19,C,London,9,,1,1,6000
49162561,,South East,Silver,36,E,London,11,65,18,0,439156
49164246,F,Midlands,Gold,53,F,Wales & West,3,79,6,0,610764
49165900,M,North,Gold,12,B,N West,7,68,2,0,6000
49170637,M,South East,Silver,13,B,S & S East,5,47,1,0,100
49172184,M,Scottish,Tin,47,F,N Scot,7,51,4,0,1
49178980,F,Midlands,Gold,5,B,East,12,52,8,0,8400
49182120,M,North,Silver,52,F,N East,9,38,9,1,1000
49183186,F,Midlands,Silver,42,E,Midlands,7,54,12,0,600
49184220,F,North,Gold,12,B,Yorkshire,6,,4,0,855334
49184743,,Midlands,Gold,8,B,Midlands,8,68,21,0,1897156
49185278,F,Midlands,Silver,14,B,Midlands,10,72,7,0,305266
49186401,F,North,Silver,23,C,Yorkshire,6,67,8,0,5001
49187432,F,Midlands,Tin,51,F,Wales & West,9,45,4,1,1
49188463,U,Midlands,Tin,24,C,Wales & West,4,46,8,0,1
49190026,F,South East,Platinum,31,D,London,11,73,9,1,2920159
49209673,F,Midlands,Tin,,,Ulster,11,47,5,1,1
49210175,,Midlands,Tin,35,D,Midlands,8,55,5,0,1
49215339,F,South East,Tin,4,A,London,9,44,5,1,1
49216831,F,North,Platinum,24,C,N West,7,55,1,0,2105335
49220480,,South East,Tin,2,A,London,11,47,9,0,1
49222041,F,South East,Gold,10,B,London,10,,8,0,535099
49223056,M,North,Gold,8,B,N West,7,68,20,1,12000
49229810,,Midlands,Silver,27,D,Wales & West,6,,7,0,600
49236085,F,Midlands,Silver,20,C,Wales & West,15,,5,1,5000
49237111,F,South West,Platinum,46,F,S West,10,49,4,0,3240661
49240317,F,Midlands,Tin,52,F,Wales & West,8,55,4,0,1
49246056,M,South East,Silver,27,D,London,10,53,7,0,305382
49249411,F,South East,Gold,5,B,S & S East,6,47,2,0,6000
49253230,M,South East,Gold,6,B,S & S East,7,50,8,0,9000
49258453,M,South East,Silver,51,F,S & S East,,48,8,0,200001
49260482,U,South East,Tin,31,D,London,9,55,4,0,1
49261047,M,North,Silver,47,F,N West,6,54,10,0,324156
49263120,F,South East,Gold,52,F,London,6,40,1,0,6000
49266847,F,South East,Tin,8,B,London,5,48,8,0,1
49267886,M,Midlands,Silver,14,B,Midlands,9,45,5,0,2000
49270593,,Midlands,Gold,23,C,East,13,60,1,0,6000
49271158,M,North,Tin,23,C,Yorkshire,8,50,5,0,1
49271719,M,North,Tin,47,F,N West,9,32,5,1,1
49272260,M,Midlands,Gold,52,F,Midlands,11,,2,0,6000
49273320,M,South East,Silver,3,A,London,6,52,14,0,104471
49275340,F,South East,Silver,22,C,London,13,43,11,1,5000
49278624,,South East,Gold,7,B,London,7,70,5,0,610764
49279663,F,Midlands,Gold,13,B,East,8,,2,1,12000
49281323,F,South East,Silver,3,A,London,3,37,8,1,750
49298404,F,North,Tin,2,A,N East,5,48,8,0,1
49300972,F,Midlands,Gold,34,D,Midlands,8,58,1,0,6000
49301987,M,Midlands,Gold,50,F,Wales & West,8,67,2,0,6000
49311133,F,Scottish,Gold,31,D,N Scot,11,44,6,1,605335
49311656,F,South East,Silver,38,E,London,6,48,4,0,300001
49313160,,South East,Tin,22,C,S & S East,9,36,,0,1
49316720,F,North,Silver,16,C,N West,8,46,9,0,100001
49317727,F,Midlands,Gold,13,B,Midlands,,63,3,0,11000
49325975,U,Midlands,Platinum,52,F,Midlands,8,69,18,0,5301595
49326483,M,South East,Gold,29,D,London,9,64,4,1,10000
49326980,,Midlands,Silver,47,F,Midlands,8,59,5,0,5000
49330065,F,Midlands,Tin,19,C,Midlands,9,67,8,0,1
49334737,F,South East,Platinum,21,C,London,3,61,22,0,2155335
49335776,F,South East,Tin,34,D,S & S East,11,35,5,1,1
49336292,,Midlands,Tin,27,D,East,9,65,8,0,1
49337370,M,Midlands,Gold,43,E,Wales & West,4,72,2,0,18000
49337876,M,South East,Silver,22,C,London,9,68,2,0,2500
49338880,M,South East,Gold,8,B,London,3,68,8,0,12000
49341920,F,South East,Tin,9,B,London,7,36,5,0,1
49342438,M,Midlands,Platinum,15,B,Midlands,13,76,3,0,2062281
49345593,M,North,Tin,52,F,Yorkshire,11,77,2,0,1
49346662,M,Midlands,Silver,51,F,Wales & West,12,23,2,0,1000
49349750,F,Midlands,Tin,24,C,Midlands,9,60,8,0,1
49351810,F,Midlands,Silver,8,B,Midlands,11,58,1,0,1200
49352824,M,Midlands,Gold,25,C,Midlands,,76,1,0,6000
49357974,F,Midlands,Tin,33,D,Wales & West,2,41,7,0,1
49360622,,Midlands,Tin,50,F,Midlands,11,43,7,0,1
49361122,F,South East,Tin,12,B,S & S East,5,47,8,0,1
49362145,M,North,Silver,12,B,N West,4,47,2,0,3500
49364709,M,Midlands,Silver,19,C,Wales & West,15,60,7,0,3000
49377762,,Midlands,Gold,19,C,Midlands,13,55,8,0,6350
49378785,F,,Tin,52,F,,9,54,8,1,1
49379846,F,Midlands,Tin,53,F,Midlands,13,40,7,0,1
49381417,F,Midlands,Tin,17,C,Wales & West,14,48,5,0,1
49385005,M,Midlands,Gold,30,D,Midlands,12,70,11,0,605282
49385528,M,Midlands,Tin,27,D,East,13,41,5,0,1
49386850,U,North,Silver,5,B,N East,3,69,11,0,120
49394209,F,North,Tin,38,E,N West,10,38,8,1,1
49402864,M,South East,Gold,12,B,London,9,63,2,0,6000
49404450,F,North,Silver,12,B,N West,10,71,6,1,4000
49406037,F,Midlands,Silver,23,C,Wales & West,15,40,9,1,550
49413653,,North,Silver,30,D,N West,10,78,7,1,2500
49415184,M,Midlands,Gold,24,C,Midlands,,74,2,0,6000
49425325,M,South East,Silver,10,B,London,10,35,5,1,2000
49427867,F,Midlands,Silver,38,E,East,7,41,2,1,2000
49435070,F,North,Silver,17,C,N West,6,67,2,0,2000
49438605,F,Midlands,Tin,50,F,Midlands,10,50,4,0,1
49442149,F,North,Tin,25,C,N West,13,71,5,0,1
49445164,F,South East,Silver,25,C,London,12,78,5,0,2500
49447698,F,South East,Gold,38,E,S & S East,8,60,13,0,6000
49448708,U,North,Silver,32,D,N West,12,64,5,0,2500
49449208,F,Midlands,Platinum,2,A,Wales & West,13,73,25,0,33700
49450737,F,South East,Silver,6,B,S & S East,11,66,16,0,2000
49451750,,Midlands,Silver,12,B,Midlands,10,65,6,0,1000
49453264,,South East,Tin,27,D,London,11,51,7,0,1
49453760,F,North,Tin,12,B,N West,7,47,5,0,1
49456832,U,South East,Tin,28,D,S & S East,16,42,8,0,1
49457367,M,Midlands,Silver,45,E,Midlands,9,48,1,0,4000
49458371,F,South East,Silver,25,C,London,6,59,8,0,60001
49462891,F,South East,Silver,19,C,London,6,56,7,0,4036
49466463,U,Midlands,Tin,47,F,East,14,36,5,1,1
49473680,,North,Silver,30,D,Yorkshire,6,,5,0,100001
49474180,M,South East,Gold,1,A,London,4,68,5,0,550001
49475721,F,South East,Gold,2,A,S & S East,6,69,6,1,6000
49479832,M,Scottish,Gold,2,A,C Scotland,11,61,6,0,9000
49480890,M,Midlands,Silver,43,E,Midlands,7,74,5,0,1500
49482426,F,Midlands,Silver,24,C,Midlands,10,65,8,0,1000
49484984,F,Midlands,Gold,11,B,East,6,66,10,0,1084212
49488041,F,South East,Gold,19,C,London,11,63,1,1,6000
49491123,F,North,Tin,27,D,N West,9,73,5,0,1
49492650,M,North,Silver,5,B,N East,8,25,1,0,2000
49493657,F,South East,Silver,20,C,London,7,48,8,0,305266
49494157,F,South East,Silver,34,D,S & S East,2,77,21,0,1000
49499272,F,Midlands,Tin,52,F,Wales & West,11,40,8,1,1
49500807,M,South East,Tin,41,E,London,11,,8,0,1
49503822,M,Midlands,Gold,19,C,Midlands,5,49,9,0,7600
49509898,F,South East,Gold,26,C,London,8,42,7,0,5424
49510390,,Midlands,Gold,44,E,East,20,44,5,1,6000
49510896,M,North,Tin,8,B,Yorkshire,9,59,7,0,1
49511426,U,South East,Gold,12,B,London,6,50,30,0,9000
49516495,F,Midlands,Tin,47,F,East,8,49,7,1,1
49520018,M,South East,Tin,2,A,S & S East,2,43,5,0,1
49521057,M,South East,Gold,1,A,London,13,77,7,0,1215867
49521553,F,South East,Silver,22,C,S & S East,6,79,1,0,4000
49525630,F,North,Silver,52,F,N East,,61,9,0,1000
49526130,F,South East,Tin,12,B,London,9,47,5,0,1
49526636,,Midlands,Silver,23,C,Wales & West,8,63,8,0,3000
49531710,F,North,Silver,22,C,Yorkshire,13,42,10,1,100
49536380,M,South West,Gold,15,B,S West,10,76,7,0,8400
49536909,F,South East,Gold,10,B,London,5,73,5,1,605335
49538987,F,South East,Tin,27,D,London,9,34,4,0,1
49540981,F,South East,Gold,24,C,S & S East,7,55,6,0,51785
49541503,M,Midlands,Gold,30,D,East,9,74,2,0,6000
49545002,F,Scottish,Gold,35,D,C Scotland,10,61,11,0,12000
49550030,M,Midlands,Silver,14,B,Midlands,9,67,11,1,50
49556225,,North,Silver,17,C,N West,3,,5,0,420
49557221,F,North,Gold,6,B,N East,13,79,7,1,1215867
49565801,F,North,Silver,17,C,N East,12,41,5,0,1420
49566301,M,Midlands,Silver,18,C,Wales & West,9,74,7,0,5000
49570910,,South East,Tin,2,A,S & S East,17,59,5,0,1
49573499,F,South East,Platinum,1,A,London,17,57,5,1,309376
49574002,M,South East,Gold,20,C,London,10,76,5,0,6000
49575041,,South East,Silver,30,D,S & S East,5,58,5,0,1500
49576552,F,South East,Tin,20,C,London,5,,7,1,1
49582684,M,,Gold,14,B,,16,52,10,1,15000
49583206,F,North,Gold,34,D,N West,10,75,6,0,605335
49585730,F,South East,Silver,19,C,S & S East,6,41,8,0,3000
49586230,F,Midlands,Tin,34,D,Midlands,8,34,5,0,1
49592299,M,Midlands,Tin,16,C,Midlands,9,67,11,0,1
49592817,M,South East,Silver,4,A,London,7,,8,0,278125
49594836,M,Midlands,Gold,28,D,East,12,57,2,1,6000
49600402,,North,Silver,35,D,N East,8,48,8,0,480
49603940,F,Midlands,Silver,53,F,East,11,52,9,0,5501
49604459,F,South East,Tin,32,D,London,11,34,4,1,1
49605978,F,Midlands,Gold,27,D,Midlands,11,54,9,0,14000
49606486,,Midlands,Gold,1,A,East,7,66,8,0,9000
49612672,F,South East,Silver,12,B,S & S East,5,45,5,0,5000
49623330,M,Midlands,Gold,32,D,Midlands,7,71,2,0,9000
49624840,M,,Silver,38,E,,11,66,4,0,1500
49625340,F,South East,Gold,19,C,London,7,73,21,0,10000
49626347,U,South East,Silver,4,A,London,13,51,11,0,240
49626843,F,Midlands,Silver,42,E,Midlands,9,65,3,1,3000
49627343,F,South East,Tin,52,F,London,21,35,8,1,1
49628358,M,Midlands,Silver,37,E,Midlands,15,63,9,0,750
49630867,,North,Tin,23,C,Yorkshire,9,57,5,0,1
49631367,F,Midlands,Tin,24,C,Wales & West,12,42,6,1,1
49633394,F,South East,Silver,30,D,S & S East,9,67,4,0,5000
49635419,F,Midlands,Tin,50,F,Wales & West,9,34,10,1,1
49638973,F,Scottish,Tin,10,B,C Scotland,7,42,5,0,1
49643080,F,,Platinum,24,C,,5,62,6,0,21000
49645627,U,South West,Silver,49,F,S West,5,69,7,0,3000
49648154,M,North,Tin,32,D,N West,7,53,4,0,1
49649169,F,North,Silver,47,F,N West,8,23,1,1,420
49651244,M,Midlands,Gold,16,C,East,5,47,7,0,610532
49652828,F,North,Tin,22,C,N East,4,34,9,0,1
49656009,M,South East,Tin,53,F,London,9,47,6,0,1
49658060,,South East,Silver,7,B,London,9,30,1,0,2000
49662238,F,South East,Gold,4,A,London,7,45,2,0,12000
49664311,M,South West,Gold,11,B,S West,9,58,4,0,15000
49668392,F,Midlands,Silver,24,C,Wales & West,8,55,10,0,100
49673582,U,South East,Silver,25,C,London,7,49,8,0,2
49675593,F,Midlands,Gold,51,F,Midlands,7,61,12,0,6000
49676140,,North,Silver,52,F,N East,10,45,3,0,1000
49677707,M,South East,Silver,30,D,London,5,67,26,0,4000
49678223,F,Midlands,Tin,16,C,Midlands,11,50,5,0,1
49678720,F,South East,Gold,29,D,London,14,39,7,1,6000
49679734,F,Midlands,Silver,,,Ulster,8,63,1,0,1000
49683316,,North,Silver,12,B,N West,7,52,10,0,1000
49684355,F,North,Gold,1,A,N West,8,61,3,0,503594
49685408,F,North,Silver,12,B,N West,11,57,5,0,600
49694253,F,Midlands,Tin,35,D,Wales & West,9,48,8,0,1
49694806,F,North,Tin,27,D,N East,11,61,8,0,1
49695314,F,South East,Tin,22,C,S & S East,9,54,6,1,1
49698879,F,North,Tin,10,B,N West,14,35,8,1,1
49703007,,Midlands,Tin,4,A,Wales & West,2,52,10,0,1
49703503,F,South East,Gold,4,A,London,8,59,8,0,600001
49708637,F,South East,Gold,30,D,S & S East,3,71,6,0,605335
49711220,M,,Gold,24,C,,4,56,1,0,6000
49713835,U,North,Silver,53,F,N West,4,35,7,0,3000
49714378,M,Midlands,Silver,20,C,Midlands,5,72,8,0,488425
49716915,F,Scottish,Gold,1,A,C Scotland,5,50,1,0,811207
49717423,F,Midlands,Tin,35,D,Wales & West,7,51,5,0,1
49718446,F,South East,Silver,25,C,London,16,34,8,1,300
49718942,F,Scottish,Gold,53,F,Border,16,42,2,1,6000
49720475,F,South East,Silver,14,B,London,6,42,8,0,42001
49722010,F,Midlands,Tin,32,D,Wales & West,11,41,6,0,1
49724047,M,Midlands,Silver,2,A,Midlands,12,37,2,1,1750
49727151,,Midlands,Gold,19,C,East,8,51,7,0,610532
49732872,F,,Gold,4,A,,9,73,7,0,805266
49735987,U,North,Silver,53,F,N West,5,51,4,0,4000
49737505,M,Scottish,Tin,35,D,C Scotland,8,43,5,0,1
49743076,F,Midlands,Silver,49,F,Wales & West,10,53,4,0,3000
49749333,,North,Silver,20,C,Yorkshire,9,54,9,0,3000
49760868,F,Midlands,Gold,38,E,Midlands,12,40,3,1,12000
49765509,F,Midlands,Tin,25,C,Midlands,10,61,7,1,1
49768036,M,South East,Silver,25,C,London,11,69,1,0,1000
49770626,F,Midlands,Tin,20,C,Wales & West,6,51,8,1,1
49771649,F,Midlands,Gold,32,D,East,15,54,6,1,6000
49774737,F,Midlands,Silver,20,C,Midlands,6,55,1,0,420
49775245,U,South East,Tin,19,C,S & S East,5,41,8,0,1
49777825,F,Scottish,Silver,51,F,C Scotland,7,29,8,0,1450
49779372,F,Midlands,Tin,8,B,Midlands,12,51,5,1,1
49783922,F,Midlands,Silver,34,D,Midlands,,35,9,1,300
49786930,U,South East,Gold,32,D,London,7,,4,0,12000
49791593,M,Scottish,Tin,41,E,C Scotland,,43,8,0,1
49796749,,South East,Tin,34,D,London,10,33,8,1,1
49800894,,South East,Silver,14,B,London,11,70,1,0,2000
49806035,,South East,Tin,21,C,London,12,58,8,0,1
49806531,F,North,Silver,52,F,N East,17,35,4,1,1000
49808623,F,South East,Silver,12,B,London,9,65,5,0,5000
49809670,F,South East,Tin,10,B,London,18,66,8,0,1
49810172,F,South East,Tin,41,E,London,14,56,5,1,1
49814828,F,Midlands,Silver,51,F,Midlands,6,56,35,0,48
49816901,F,North,Tin,17,C,N West,5,43,7,0,1
49820623,M,South East,Gold,14,B,S & S East,,63,3,0,9000
49829043,M,Scottish,Gold,10,B,C Scotland,8,57,5,0,600001
49831188,M,South East,Gold,7,B,London,5,61,11,0,1216099
49842198,F,Midlands,Gold,25,C,Wales & West,7,49,5,1,6000
49848900,M,Midlands,Tin,34,D,Midlands,7,71,8,0,1
49852029,M,South East,Silver,9,B,London,,39,7,1,3000
49853580,M,Midlands,Tin,37,E,East,7,73,8,0,1
49854595,M,South East,Silver,4,A,S & S East,11,49,6,0,538
49856121,,South East,Gold,4,A,London,5,70,,0,1205335
49859180,F,South East,Silver,4,A,London,13,67,6,0,3000
49860749,U,Midlands,Silver,24,C,Midlands,11,45,4,0,4000
49865341,U,Midlands,Tin,27,D,Wales & West,9,67,5,0,1
49867000,F,Midlands,Gold,51,F,Wales & West,12,28,6,1,6000
49871155,,South East,Silver,22,C,London,11,56,4,0,600
49880820,F,Midlands,Silver,17,C,Wales & West,3,65,5,1,1000
49881320,M,Midlands,Gold,19,C,Wales & West,3,57,8,0,1214078
49881843,F,South East,Gold,53,F,London,8,41,8,1,600001
49885938,F,North,Silver,20,C,N East,4,50,8,0,200
49888970,M,South East,Platinum,4,A,London,5,42,2,0,55125
49891504,F,Midlands,Silver,51,F,East,12,,8,0,5001
49893043,,North,Silver,12,B,N West,7,51,8,0,3000
49895615,F,Midlands,Silver,41,E,Midlands,6,79,13,0,3000
49897677,,North,Tin,34,D,Yorkshire,3,44,5,0,1
49900813,M,North,Silver,12,B,N West,5,62,5,0,1000
49906498,M,Midlands,Silver,,,Ulster,7,58,13,0,3000
49911068,F,South East,Gold,4,A,London,11,72,29,0,610532
49915772,F,North,Silver,12,B,N West,8,40,2,0,3000
49920431,F,South East,Tin,41,E,London,10,43,7,0,1
49923015,U,South East,Platinum,8,B,S & S East,4,65,9,0,24500
49924577,F,North,Tin,52,F,Yorkshire,10,27,6,1,1
49926634,F,South East,Gold,,,S & S East,8,74,6,0,7000
49927630,F,Midlands,Silver,39,E,Midlands,14,55,13,1,500
49932740,F,Midlands,Tin,53,F,East,9,47,5,0,1
49933754,F,Midlands,Silver,35,D,East,11,53,5,0,4000
49936842,F,South East,Tin,25,C,London,10,,5,1,1
49941960,F,South East,Tin,34,D,S & S East,11,41,9,0,1
49946031,F,South West,Silver,11,B,S West,6,76,16,0,600
49949138,M,South West,Gold,37,E,S West,8,74,1,0,6000
49950187,F,Scottish,Silver,12,B,C Scotland,4,43,1,0,3000
49950691,,Scottish,Tin,4,A,C Scotland,5,47,9,0,1
49951736,U,South East,Tin,22,C,London,7,41,5,0,1
49953780,M,South East,Gold,12,B,London,7,34,2,0,13000
49959427,F,Midlands,Gold,17,C,Wales & West,10,74,1,0,10000
49962720,F,Midlands,Tin,53,F,Wales & West,6,36,4,1,1
49963254,,North,Silver,14,B,N West,5,60,9,0,300001
49964870,,North,Gold,28,D,N West,8,30,2,0,6000
49968914,M,South East,Silver,27,D,London,12,68,5,1,4000
49972563,F,Midlands,Tin,53,F,Midlands,6,31,3,1,1
49973250,F,South East,Gold,4,A,London,7,68,2,0,6000
49978278,F,North,Silver,,,N West,10,47,4,0,3000
49978782,,Midlands,Silver,27,D,Midlands,11,56,5,0,2000
49982925,F,South East,Silver,50,F,London,9,48,11,0,127304
49987102,F,Scottish,Silver,6,B,N Scot,6,67,4,0,3000
49991665,F,South West,Silver,45,E,S West,9,75,16,0,1000
49992181,F,South East,Gold,31,D,London,13,55,14,0,11000
49995849,U,North,Silver,37,E,N East,9,34,12,0,1000
49996918,M,South West,Tin,23,C,S West,13,55,8,0,1
49998465,F,South East,Silver,18,C,London,6,70,5,0,5000
50002128,F,South East,Silver,6,B,S & S East,10,76,12,1,5000
50002624,F,North,Tin,17,C,N West,6,45,5,0,1
50005194,M,South East,Silver,31,D,London,5,50,7,0,600
50008789,F,Midlands,Gold,49,F,Wales & West,11,69,12,0,18000
50009831,M,Midlands,Gold,27,D,Midlands,10,74,26,0,9000
50011364,F,Scottish,Tin,12,B,C Scotland,9,61,4,0,1
50012875,F,Scottish,Gold,27,D,C Scotland,6,,6,0,610764
50015971,U,North,Tin,2,A,N West,16,69,7,1,1
50017532,M,Midlands,Gold,34,D,Midlands,11,29,6,1,1705335
50018032,F,South East,Gold,27,D,London,6,70,8,0,900002
50022765,F,Midlands,Tin,34,D,East,10,37,7,1,1
50025365,F,South East,Gold,21,C,London,12,46,5,1,13420
50026949,F,South East,Silver,4,A,London,5,68,4,0,5000
50027465,U,South East,Tin,32,D,London,13,51,4,0,1
50029000,F,South West,Platinum,51,F,S West,4,73,7,0,2602637
50030644,U,Midlands,Gold,27,D,East,14,76,2,0,6000
50034704,F,South East,Tin,52,F,London,3,34,5,0,1
50035204,F,South East,Tin,4,A,London,8,46,7,1,1
50035727,F,South East,Gold,24,C,S & S East,8,71,1,0,6000
50038297,F,South East,Tin,32,D,S & S East,,40,5,0,1
50041352,,Midlands,Silver,8,B,Wales & West,4,,7,0,2000
50052109,M,South East,Silver,21,C,London,6,79,17,0,1000
50053644,U,South East,Silver,35,D,London,8,53,1,0,1000
50056198,F,Midlands,Silver,32,D,Midlands,4,76,13,0,4000
50056708,,Midlands,Silver,6,B,Wales & West,5,68,5,0,1940
50061477,U,South West,Silver,45,E,S West,13,57,3,0,3000
50061990,F,Midlands,Gold,12,B,Wales & West,5,56,6,0,1810669
50067165,F,South East,Tin,22,C,London,8,76,7,0,1
50068773,M,Midlands,Gold,27,D,East,11,35,7,1,8000
50072860,M,South East,Tin,50,F,S & S East,4,50,8,0,1
50074390,U,North,Silver,37,E,Yorkshire,10,46,5,0,5000
50076474,F,Midlands,Tin,38,E,Wales & West,6,47,8,0,1
50078000,F,South East,Gold,8,B,London,13,47,3,1,1205334
50086836,F,South East,Gold,12,B,London,8,50,7,0,11600
50088855,,Midlands,Silver,35,D,Wales & West,9,41,1,0,100
50096491,F,Midlands,Silver,14,B,East,9,55,9,1,3000
50099580,F,South East,Silver,4,A,London,12,,6,1,3000
50101614,F,North,Tin,25,C,N West,7,46,4,0,1
50102661,F,South East,Gold,11,B,S & S East,10,33,13,1,6000
50103714,M,South West,Tin,35,D,S West,10,,8,0,1
50104761,M,North,Tin,44,E,Yorkshire,11,45,5,0,1
50106845,F,South East,Silver,51,F,London,2,67,5,0,1000
50110893,F,Midlands,Gold,5,B,Midlands,5,61,4,0,6000
50114023,F,South East,Silver,27,D,London,9,59,4,0,4000
50116549,F,South East,Gold,9,B,London,7,68,1,1,6000
50117065,F,Midlands,Tin,39,E,Wales & West,9,,8,0,1
